fips,white,black,hispanic,asian,no_high_sch,high_sch%,some_col%,college%,unemployment,med_hh_income,med_hh_income_pct_state,rural_urban_continuum,urban_influence,metro_code,population,pop_change,nat_incr_rate,intl_migration,poverty_pct,child_poverty,ppl_per_sq_mi,majority
21063,95.2,4,0.8,0.1,25,43.4,21.9,9.7,8.2,34262,65.56567383,9,12,0,7517,18,-0.3,0,27.7,411,33.5,R
21065,98.2,0.9,0.7,0.1,24.4,45.8,20,9.9,5,35004,66.98561096,6,6,0,14106,-44,-3.4,1,22.7,949,58,R
21067,73,17,6.9,3.2,8.8,19.6,28,43.6,3.3,58981,112.869339,2,2,1,323152,726,4.4,242,15.4,10969,1042.8,D
21069,96.59999999999998,2.1,1,0.20000000000000004,20.4,40.3,26.5,12.9,5.4,43943,84.09178162,7,9,0,14581,96,2.6,0,21.1,1146,41.2,R
21071,97.9,1.3,0.6,0.2,24.8,37.8,26.1,11.3,6.4,35828,68.56246185,7,11,0,35589,-307,-3,0,27.4,2619,100.3,R
21073,83.2,12.6,2.8,1.4,11,31.3,27.8,29.9,3.7,58917,112.7468643,4,3,0,50991,190,1.3,28,11.5,1735,237.2,R
21075,73,25.4,0.8,0.7,20.9,37.4,28.2,13.4,5.7,34376,65.78383636,9,8,0,5969,-97,-6,0,25.6,473,33.2,R
21077,92.6,3.4,4.3,0.2,18.8,44.2,25.4,11.6,4,55273,105.7734985,1,1,1,8869,103,3.2,0,13.3,354,84.8,R
21079,94.4,3,2.4,0.2,19,37.1,26.4,17.6,4.6,51757,99.04508209,6,6,0,17666,147,0.4,-2,15.7,854,73.5,R
21081,95.5,1.6,2.3,0.3,13.4,47.4,26.3,12.9,4.1,55210,105.6529388,1,1,1,25069,4,4.5,-14,13.3,1190,95.6,R
21083,87.8,6.2,5.7,0.3,12.6,39.5,30.6,17.4,4.6,48038,91.92819977,7,8,0,37266,-53,1.9,19,17.9,2224,67.3,R
21085,96.7,2,1,0.20000000000000004,18.5,43,28,10.5,5,43771,83.76262665,6,6,0,26427,134,-0.6,-1,20.3,1763,51.8,R
21087,95,3.3000000000000003,1.4,0.19999999999999998,24.5,37.8,24.5,13.2,4.4,38896,74.4335556,8,7,0,10941,-57,-2.7,0,18.6,509,39.4,R
21089,96.9,1.7,0.8,0.5,11,36,35.9,17.1,6.6,52179,99.85264587,2,2,1,35098,-234,-3.4,-3,15.9,1611,107.2,R
21091,96.7,1.9,1.1,0.2,14.6,43.4,30.6,11.4,3.8,60626,116.0172958,3,2,1,8722,-16,3.3,0,12.2,329,45.6,R
21093,77.8,15.2,5,2,9.5,30.4,38.1,22,4.1,57711,110.4389954,3,2,1,110958,679,4.3,-59,10.7,3518,169.3,R
21095,95.7,3.2,0.7,0.3,27.2,34.6,27.4,10.8,9.6,30050,57.50535965,7,10,0,26010,-299,-3.9,0,31.1,2285,62.9,R
21097,94.7,3.2,1.8,0.2,17.9,40.3,27.1,14.6,4.3,51475,98.50543213,6,4,0,18886,106,0.8,-2,15.3,854,61.5,R
21099,92.2,6.1,1.4,0.2,23.8,40.3,24.4,11.4,4.7,42718,81.74755096,8,7,0,19035,133,4.5,0,20.1,1235,44.2,R
21101,88.2,9.5,1.9,0.4,13.1,36,32.7,18.2,3.8,53199,101.8045807,2,2,1,45210,-302,0,-5,16.3,2195,105.9,R
21103,92.6,4.4,2.9,0.2,14.9,41.2,30.8,13.1,3.7,51806,99.13885498,1,1,1,16126,65,0.9,0,14.7,790,53.9,R
21105,87.7,10.8,1.2,0.2,19.9,41.7,22.6,15.8,4.8,52331,100.1435242,9,10,0,4380,-51,-6.4,0,16.9,218,20.2,R
21107,89.4,8.5,1.6,0.6,13.3,40.4,29.8,16.5,4.6,48769,93.32707977,5,8,0,44686,-338,-0.4,7,18.1,2434,86.6,R
21109,98.5,0.7,0.6,0.1,25.4,42.7,18.1,13.8,6.5,34940,66.86313629,9,10,0,13329,-74,-1,-1,27.8,1045,39.1,R
21111,70.5,23.1,4.4,2.2,9.4,26.7,30.5,33.4,4,59025,112.953537,1,1,1,766757,-1344,2.4,499,14.2,32068,1948.1,D
21113,91.3,4.9,2.8,1,12.7,30.5,27.3,29.5,3.6,62533,119.6666412,2,2,1,54115,358,3.7,35,11,2086,282.3,R
21115,98,1,0.5,0.39999999999999997,19.4,36.3,28,16.3,6.6,31202,59.70988846,7,11,0,22188,-203,-2.6,-4,25.8,1527,89.2,R
21117,89.8,6.6,2.6,0.9,10.1,28.7,29.5,31.7,3.6,68692,131.4528503,1,1,1,166998,706,4.4,-25,11.2,6110,996.7,R
21119,98,1.3,0.6,0.1,24.9,33.7,26.5,14.9,6.9,32613,62.41005707,9,12,0,14806,-270,-4.2,-2,30.5,981,46.5,R
21121,96.6,2.2,0.8,0.2,26.5,38,21.3,14.2,6,31634,60.53659058,7,8,0,31145,-155,-1.1,-3,31.5,2753,82.5,R
21123,92.3,4.7,2.7999999999999994,0.20000000000000004,16,39.2,32.4,12.4,4.5,49785,95.27135468,3,2,1,14398,99,1.2,-3,15.4,733,54.3,R
21125,96.4,1.7,1.2,0.5,18.9,39.1,27.5,14.4,4.9,44033,84.26400757,5,8,0,60813,153,0.8,-9,21.4,3729,135.6,R
21127,98.2,1,0.5,0.2,24.9,42.5,22.8,9.8,7.1,38055,72.82417297,6,7,0,15317,-266,-3.3,-4,23.4,1015,38.2,R
21129,95.9,3.1,0.7,0.1,31.9,36.3,23.5,8.3,5.7,30905,59.1415329,9,12,0,7403,351,-3.6,0,34.9,587,37.8,R
21131,98.6,0.8,0.4,0.1,28.7,41.9,20.8,8.7,8.2,32202,61.6235466,9,10,0,9877,-274,-6.8,-1,32.3,797,28.2,R
21133,98.4,0.8,0.5,0.2,24.3,37,26.5,12.1,7.4,32435,62.06942749,9,10,0,21553,-260,-3.6,1,28.9,1584,72.6,R
